,Date,I_daily,DOC,POC
1051,1998-03-25,48.698461538461544,1.9559591205315288,0.00030309929587401396
1052,1998-03-26,46.14,1.9572155720365672,0.00029023021248438105
1053,1998-03-27,61.584,1.958443404315715,0.0003302483104666693
1054,1998-03-28,77.028,1.9596423802612062,0.00039967016884635484
1055,1998-03-29,92.47200000000001,1.9608122615851984,0.00048613448253829544
1056,1998-03-30,107.91600000000001,1.9619528088302598,0.0005831606552262726
1057,1998-03-31,123.36000000000001,1.9630637813803082,0.0006873739068102237
1058,1998-04-01,138.80400000000003,1.964144937472011,0.0007970380306007679
1059,1998-04-02,154.24800000000002,1.9651960342066521,0.0009112805605868532
1060,1998-04-03,169.692,1.966216827562478,0.0010296841180172133
1061,1998-04-04,185.13600000000002,1.967207072407532,0.0011520711671173494
1062,1998-04-05,200.58000000000004,1.9681665225129794,0.0012783907959410127
1063,1998-04-06,216.024,1.969094930566941,0.0014086592472532578
1064,1998-04-07,231.46800000000002,1.9699920481888362,0.001542928729854279
1065,1998-04-08,246.91200000000003,1.9708576259442518,0.0016812710900993063
1066,1998-04-09,262.35600000000005,1.9716914133603385,0.0018237692815363665
1067,1998-04-10,277.8,1.9724931589417507,0.0019705129213107493
1068,1998-04-11,279.5357142857143,1.9732422596575845,0.002081212525794677
1069,1998-04-12,281.2714285714286,1.9739379844238547,0.002174367106256334
1070,1998-04-13,283.00714285714287,1.9745795948160692,0.002259607134003629
1071,1998-04-14,284.74285714285713,1.9751663450898902,0.0023419505357836832
1072,1998-04-15,286.47857142857146,1.9756974822059388,0.002424022412573995
1073,1998-04-16,288.2142857142857,1.976172245858895,0.0025072100173596035
1074,1998-04-17,289.95000000000005,1.9765898685110534,0.002592262287692337
1075,1998-04-18,291.6857142857143,1.9769495754304902,0.0026796003037749022
1076,1998-04-19,293.4214285714286,1.9772505847340103,0.0027694776639762874
1077,1998-04-20,295.1571428571429,1.9774921074350413,0.0028620631313826784
1078,1998-04-21,296.89285714285717,1.977673347496647,0.002957483124671393
1079,1998-04-22,298.62857142857143,1.9777935018898338,0.0030558435170737405
1080,1998-04-23,300.36428571428576,1.977851760657333,0.003157240800764933
1081,1998-04-24,302.1,1.9778473069830398,0.003261767800229256
1082,1998-04-25,303.6823529411765,1.977816813301095,0.003341243771239962
1083,1998-04-26,305.264705882353,1.9777601725307323,0.003408689652409562
1084,1998-04-27,306.84705882352944,1.977677277846929,0.0034705758550627186
1085,1998-04-28,308.4294117647059,1.9775680226922732,0.003530116013681666
1086,1998-04-29,310.01176470588234,1.9774323007889762,0.0035889067076005604
1087,1998-04-30,311.59411764705885,1.9772700061510253,0.0036477427004344923
1088,1998-05-01,313.1764705882353,1.9770810330964816,0.0037070217317695343
1089,1998-05-02,314.75882352941176,1.9768652762599237,0.0037669452439254895
1090,1998-05-03,316.34117647058827,1.9766226306050312,0.003827617785623576
1091,1998-05-04,317.9235294117647,1.9763529914373201,0.0038890961728712484
1092,1998-05-05,319.50588235294117,1.976056254417018,0.003951413769317483
1093,1998-05-06,321.0882352941177,1.9757323155720876,0.004014592462171582
1094,1998-05-07,322.67058823529413,1.975381071311399,0.004078648561315302
1095,1998-05-08,324.2529411764706,1.9750024184380433,0.004143595701351069
1096,1998-05-09,325.83529411764704,1.974596254162799,0.004209446267540497
1097,1998-05-10,327.41764705882355,1.9741624761177425,0.004276212095740383
1098,1998-05-11,329.0,1.973700982370007,0.00434390481576539
1099,1998-05-12,328.2176470588235,1.973191227229798,0.004413586776626066
1100,1998-05-13,327.43529411764706,1.9726328229607761,0.004484772502606178
1101,1998-05-14,326.65294117647056,1.9720253812169686,0.004557232347773383
1102,1998-05-15,325.8705882352941,1.9713685131085508,0.0046308614296873395
1103,1998-05-16,325.0882352941176,1.970661829269447,0.00470561558131029
1104,1998-05-17,324.3058823529412,1.969904939926776,0.00478148013032283
1105,1998-05-18,323.5235294117647,1.96909745497217,0.004858454718534402
1106,1998-05-19,322.74117647058824,1.9682389840349925,0.0049365459391724
1107,1998-05-20,321.95882352941175,1.9673291365574825,0.005015763774901181
1108,1998-05-21,321.1764705882353,1.966367521871852,0.005096119878838341
1109,1998-05-22,320.3941176470588,1.9653537492793618,0.005177626746911829
1110,1998-05-23,319.61176470588236,1.9642874281314056,0.00526029732015199
1111,1998-05-24,318.82941176470587,1.9631681679126223,0.005344144793794408
1112,1998-05-25,318.0470588235294,1.961995578326071,0.0054291825255829524
1113,1998-05-26,317.2647058823529,1.9607692693804857,0.00551542399151321
1114,1998-05-27,316.4823529411765,1.9594888514796436,0.0056028827641881945
1115,1998-05-28,315.7,1.9581539355138664,0.005691572501909664
1116,1998-05-29,309.46363636363634,1.9568442777239785,0.005650494629029675
1117,1998-05-30,303.2272727272727,1.9555596942988924,0.005550828279812008
1118,1998-05-31,296.9909090909091,1.954300003264663,0.005425184702816965
1119,1998-06-01,290.75454545454545,1.9530650244627754,0.005288518551118207
1120,1998-06-02,284.5181818181818,1.9518545795287245,0.00514769146659419
1121,1998-06-03,278.28181818181815,1.9506684918708757,0.005005851186830156
1122,1998-06-04,272.04545454545456,1.9495065866496095,0.004864439124482986
1123,1998-06-05,265.8090909090909,1.9483686907567397,0.004724111833739993
1124,1998-06-06,259.57272727272726,1.9472546327952043,0.0045851644614045076
1125,1998-06-07,253.33636363636364,1.9461642430590267,0.004447725570269902
1126,1998-06-08,247.1,1.9450973535135385,0.004311846879914522
1127,1998-06-09,252.10714285714286,1.9439580944811399,0.004350660893303146
1128,1998-06-10,257.1142857142857,1.942745666586714,0.0044750080023590886
1129,1998-06-11,262.12142857142857,1.9414592675581237,0.0046430317837288316
1130,1998-06-12,267.12857142857143,1.940098092422608,0.004835222171012019
1131,1998-06-13,272.1357142857143,1.9386613337112097,0.005042584974686664
1132,1998-06-14,277.1428571428571,1.9371481816714162,0.0052610560046318575
1133,1998-06-15,282.15,1.9355578244881888,0.005488874307928572
1134,1998-06-16,287.15714285714284,1.9338894485135676,0.005725352039499554
1135,1998-06-17,292.1642857142857,1.9321422385050295,0.00597030082906852
1136,1998-06-18,297.1714285714286,1.9303153778727877,0.006223765458871461
